---------------------------------------- 
Reaction: e+N(D0)->e+N2(D0)               
Type: Ground/MomXfer            
Delta(eV): 0.00           
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)              
#  C1    N    Elastic                  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
36.33	0.6476E-15
40.53	0.7078E-15
45.41	0.7695E-15
51.12	0.8319E-15
57.85	0.8943E-15
65.86	0.9556E-15
75.48	0.1015E-14
87.15	0.1070E-14
101.6	0.1122E-14
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_4s_2Pe)
Type: Excitation
Delta(eV): 12.92
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)              
#  C15   N    Excitation    12.92 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.2567E-27
1.371	0.2852E-26
1.420	0.3019E-25
1.476	0.2291E-24
1.537	0.1470E-23
1.606	0.8013E-23
1.685	0.3783E-22
1.774	0.1567E-21
1.877	0.5789E-21
1.997	0.1897E-20
2.137	0.5574E-20
2.301	0.1489E-19
2.492	0.3635E-19
2.715	0.8086E-19
2.971	0.1652E-18
3.261	0.3126E-18
3.584	0.5518E-18
3.938	0.9058E-18
4.320	0.1408E-17
4.730	0.2086E-17
5.163	0.2936E-17
5.616	0.3954E-17
6.098	0.5174E-17
6.603	0.6544E-17
7.137	0.8057E-17
7.705	0.9687E-17
8.311	0.1141E-16
8.960	0.1318E-16
9.662	0.1499E-16
10.43	0.1680E-16
11.26	0.1857E-16
12.17	0.2029E-16
13.17	0.2190E-16
14.29	0.2340E-16
15.52	0.2474E-16
16.89	0.2593E-16
18.42	0.2692E-16
20.13	0.2769E-16
22.06	0.2825E-16
24.24	0.2857E-16
26.69	0.2867E-16
29.50	0.2853E-16
32.68	0.2817E-16
36.33	0.2761E-16
40.53	0.2684E-16
45.41	0.2590E-16
51.12	0.2479E-16
57.85	0.2355E-16
65.86	0.2219E-16
75.48	0.2074E-16
87.15	0.1924E-16
101.6	0.1768E-16
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_3d_2Pe)
Type: Excitation
Delta(eV): 12.96
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)              
#  C16   N    Excitation    12.96 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.1295E-27
1.371	0.1450E-26
1.420	0.1612E-25
1.476	0.1230E-24
1.537	0.7925E-24
1.606	0.4330E-23
1.685	0.2046E-22
1.774	0.8469E-22
1.877	0.3121E-21
1.997	0.1020E-20
2.137	0.2982E-20
2.301	0.7918E-20
2.492	0.1919E-19
2.715	0.4234E-19
2.971	0.8567E-19
3.261	0.1605E-18
3.584	0.2799E-18
3.938	0.4538E-18
4.320	0.6963E-18
4.730	0.1017E-17
5.163	0.1411E-17
5.616	0.1874E-17
6.098	0.2417E-17
6.603	0.3015E-17
7.137	0.3662E-17
7.705	0.4348E-17
8.311	0.5060E-17
8.960	0.5786E-17
9.662	0.6516E-17
10.43	0.7246E-17
11.26	0.7957E-17
12.17	0.8644E-17
13.17	0.9294E-17
14.29	0.9903E-17
15.52	0.1045E-16
16.89	0.1095E-16
18.42	0.1137E-16
20.13	0.1171E-16
22.06	0.1197E-16
24.24	0.1214E-16
26.69	0.1222E-16
29.50	0.1221E-16
32.68	0.1211E-16
36.33	0.1192E-16
40.53	0.1165E-16
45.41	0.1130E-16
51.12	0.1088E-16
57.85	0.1039E-16
65.86	0.9854E-17
75.48	0.9270E-17
87.15	0.8656E-17
101.6	0.8013E-17
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_3d_4Fe)
Type: Excitation
Delta(eV): 12.97
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)              
#  C17   N    Excitation    12.97 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.4280E-27
1.371	0.4753E-26
1.420	0.4617E-25
1.476	0.3476E-24
1.537	0.2217E-23
1.606	0.1202E-22
1.685	0.5656E-22
1.774	0.2339E-21
1.877	0.8634E-21
1.997	0.2834E-20
2.137	0.8353E-20
2.301	0.2242E-19
2.492	0.5508E-19
2.715	0.1235E-18
2.971	0.2547E-18
3.261	0.4872E-18
3.584	0.8701E-18
3.938	0.1447E-17
4.320	0.2281E-17
4.730	0.3428E-17
5.163	0.4901E-17
5.616	0.6713E-17
6.098	0.8939E-17
6.603	0.1152E-16
7.137	0.1446E-16
7.705	0.1776E-16
8.311	0.2138E-16
8.960	0.2529E-16
9.662	0.2949E-16
10.43	0.3394E-16
11.26	0.3861E-16
12.17	0.4346E-16
13.17	0.4844E-16
14.29	0.5355E-16
15.52	0.5868E-16
16.89	0.6386E-16
18.42	0.6897E-16
20.13	0.7397E-16
22.06	0.7884E-16
24.24	0.8348E-16
26.69	0.8785E-16
29.50	0.9192E-16
32.68	0.9561E-16
36.33	0.9887E-16
40.53	0.1017E-15
45.41	0.1040E-15
51.12	0.1058E-15
57.85	0.1071E-15
65.86	0.1078E-15
75.48	0.1080E-15
87.15	0.1077E-15
101.6	0.1067E-15
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_3d_2Fe)
Type: Excitation
Delta(eV): 12.98
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)              
#  C18   N    Excitation    12.98 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.8089E-28
1.371	0.9178E-27
1.420	0.8881E-26
1.476	0.6813E-25
1.537	0.4417E-24
1.606	0.2429E-23
1.685	0.1156E-22
1.774	0.4829E-22
1.877	0.1797E-21
1.997	0.5940E-21
2.137	0.1761E-20
2.301	0.4748E-20
2.492	0.1171E-19
2.715	0.2635E-19
2.971	0.5450E-19
3.261	0.1046E-18
3.584	0.1872E-18
3.938	0.3121E-18
4.320	0.4930E-18
4.730	0.7423E-18
5.163	0.1062E-17
5.616	0.1455E-17
6.098	0.1936E-17
6.603	0.2488E-17
7.137	0.3113E-17
7.705	0.3800E-17
8.311	0.4540E-17
8.960	0.5319E-17
9.662	0.6129E-17
10.43	0.6955E-17
11.26	0.7781E-17
12.17	0.8594E-17
13.17	0.9375E-17
14.29	0.1012E-16
15.52	0.1079E-16
16.89	0.1140E-16
18.42	0.1192E-16
20.13	0.1234E-16
22.06	0.1266E-16
24.24	0.1286E-16
26.69	0.1295E-16
29.50	0.1292E-16
32.68	0.1278E-16
36.33	0.1253E-16
40.53	0.1217E-16
45.41	0.1172E-16
51.12	0.1119E-16
57.85	0.1059E-16
65.86	0.9925E-17
75.48	0.9219E-17
87.15	0.8486E-17
101.6	0.7730E-17
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_3d_4Pe)
Type: Excitation
Delta(eV): 12.99
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)              
#  C19   N    Excitation    12.99 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.6217E-27
1.371	0.6926E-26
1.420	0.6714E-25
1.476	0.5082E-24
1.537	0.3265E-23
1.606	0.1784E-22
1.685	0.8463E-22
1.774	0.3532E-21
1.877	0.1318E-20
1.997	0.4380E-20
2.137	0.1309E-19
2.301	0.3570E-19
2.492	0.8929E-19
2.715	0.2043E-18
2.971	0.4311E-18
3.261	0.8461E-18
3.584	0.1555E-17
3.938	0.2671E-17
4.320	0.4365E-17
4.730	0.6828E-17
5.163	0.1020E-16
5.616	0.1466E-16
6.098	0.2057E-16
6.603	0.2805E-16
7.137	0.3744E-16
7.705	0.4904E-16
8.311	0.6322E-16
8.960	0.8034E-16
9.662	0.1009E-15
10.43	0.1254E-15
11.26	0.1543E-15
12.17	0.1882E-15
13.17	0.2276E-15
14.29	0.2732E-15
15.52	0.3253E-15
16.89	0.3845E-15
18.42	0.4513E-15
20.13	0.5256E-15
22.06	0.6083E-15
24.24	0.6989E-15
26.69	0.7971E-15
29.50	0.9040E-15
32.68	0.1017E-14
36.33	0.1136E-14
40.53	0.1260E-14
45.41	0.1387E-14
51.12	0.1517E-14
57.85	0.1646E-14
65.86	0.1774E-14
75.48	0.1898E-14
87.15	0.2013E-14
101.6	0.2121E-14
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_3d_4De)
Type: Excitation
Delta(eV): 13.01
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C20   N    Excitation    13.01 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.1129E-27
1.371	0.1267E-26
1.420	0.1339E-25
1.476	0.1024E-24
1.537	0.6626E-24
1.606	0.3643E-23
1.685	0.1736E-22
1.774	0.7268E-22
1.877	0.2716E-21
1.997	0.9023E-21
2.137	0.2692E-20
2.301	0.7316E-20
2.492	0.1820E-19
2.715	0.4135E-19
2.971	0.8642E-19
3.261	0.1676E-18
3.584	0.3035E-18
3.938	0.5119E-18
4.320	0.8183E-18
4.730	0.1247E-17
5.163	0.1805E-17
5.616	0.2501E-17
6.098	0.3365E-17
6.603	0.4372E-17
7.137	0.5526E-17
7.705	0.6812E-17
8.311	0.8214E-17
8.960	0.9706E-17
9.662	0.1127E-16
10.43	0.1288E-16
11.26	0.1450E-16
12.17	0.1610E-16
13.17	0.1765E-16
14.29	0.1912E-16
15.52	0.2046E-16
16.89	0.2167E-16
18.42	0.2271E-16
20.13	0.2355E-16
22.06	0.2419E-16
24.24	0.2460E-16
26.69	0.2478E-16
29.50	0.2474E-16
32.68	0.2447E-16
36.33	0.2400E-16
40.53	0.2333E-16
45.41	0.2250E-16
51.12	0.2151E-16
57.85	0.2039E-16
65.86	0.1918E-16
75.48	0.1789E-16
87.15	0.1655E-16
101.6	0.1518E-16
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_3d_2De)
Type: Excitation
Delta(eV): 13.02
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C21   N    Excitation    13.02 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.3661E-28
1.371	0.4111E-27
1.420	0.3787E-26
1.476	0.2858E-25
1.537	0.1821E-24
1.606	0.9862E-24
1.685	0.4625E-23
1.774	0.1903E-22
1.877	0.6981E-22
1.997	0.2273E-21
2.137	0.6633E-21
2.301	0.1760E-20
2.492	0.4265E-20
2.715	0.9416E-20
2.971	0.1908E-19
3.261	0.3581E-19
3.584	0.6262E-19
3.938	0.1018E-18
4.320	0.1566E-18
4.730	0.2294E-18
5.163	0.3191E-18
5.616	0.4248E-18
6.098	0.5490E-18
6.603	0.6858E-18
7.137	0.8339E-18
7.705	0.9903E-18
8.311	0.1152E-17
8.960	0.1316E-17
9.662	0.1479E-17
10.43	0.1639E-17
11.26	0.1793E-17
12.17	0.1939E-17
13.17	0.2074E-17
14.29	0.2196E-17
15.52	0.2302E-17
16.89	0.2393E-17
18.42	0.2464E-17
20.13	0.2516E-17
22.06	0.2548E-17
24.24	0.2558E-17
26.69	0.2549E-17
29.50	0.2518E-17
32.68	0.2468E-17
36.33	0.2400E-17
40.53	0.2315E-17
45.41	0.2215E-17
51.12	0.2103E-17
57.85	0.1979E-17
65.86	0.1847E-17
75.48	0.1708E-17
87.15	0.1566E-17
101.6	0.1422E-17
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_4p_2So)
Type: Excitation
Delta(eV): 13.19
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C22   N    Excitation    13.19 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.6270E-28
1.371	0.7176E-27
1.420	0.8377E-26
1.476	0.6646E-25
1.537	0.4467E-24
1.606	0.2540E-23
1.685	0.1249E-22
1.774	0.5378E-22
1.877	0.2062E-21
1.997	0.7003E-21
2.137	0.2129E-20
2.301	0.5876E-20
2.492	0.1479E-19
2.715	0.3387E-19
2.971	0.7110E-19
3.261	0.1380E-18
3.584	0.2493E-18
3.938	0.4181E-18
4.320	0.6628E-18
4.730	0.9989E-18
5.163	0.1428E-17
5.616	0.1950E-17
6.098	0.2583E-17
6.603	0.3303E-17
7.137	0.4107E-17
7.705	0.4981E-17
8.311	0.5913E-17
8.960	0.6884E-17
9.662	0.7884E-17
10.43	0.8899E-17
11.26	0.9909E-17
12.17	0.1090E-16
13.17	0.1186E-16
14.29	0.1277E-16
15.52	0.1361E-16
16.89	0.1438E-16
18.42	0.1506E-16
20.13	0.1563E-16
22.06	0.1610E-16
24.24	0.1644E-16
26.69	0.1666E-16
29.50	0.1675E-16
32.68	0.1671E-16
36.33	0.1655E-16
40.53	0.1626E-16
45.41	0.1586E-16
51.12	0.1536E-16
57.85	0.1475E-16
65.86	0.1406E-16
75.48	0.1330E-16
87.15	0.1249E-16
101.6	0.1162E-16
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_4p_4Do)
Type: Excitation
Delta(eV): 13.24
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C23   N    Excitation    13.24 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.1821E-27
1.371	0.2106E-26
1.420	0.2772E-25
1.476	0.2234E-24
1.537	0.1522E-23
1.606	0.8775E-23
1.685	0.4376E-22
1.774	0.1912E-21
1.877	0.7441E-21
1.997	0.2566E-20
2.137	0.7928E-20
2.301	0.2225E-19
2.492	0.5697E-19
2.715	0.1328E-18
2.971	0.2840E-18
3.261	0.5619E-18
3.584	0.1035E-17
3.938	0.1772E-17
4.320	0.2869E-17
4.730	0.4419E-17
5.163	0.6461E-17
5.616	0.9030E-17
6.098	0.1225E-16
6.603	0.1605E-16
7.137	0.2047E-16
7.705	0.2549E-16
8.311	0.3109E-16
8.960	0.3723E-16
9.662	0.4391E-16
10.43	0.5110E-16
11.26	0.5873E-16
12.17	0.6680E-16
13.17	0.7523E-16
14.29	0.8402E-16
15.52	0.9303E-16
16.89	0.1023E-15
18.42	0.1117E-15
20.13	0.1211E-15
22.06	0.1305E-15
24.24	0.1399E-15
26.69	0.1490E-15
29.50	0.1579E-15
32.68	0.1663E-15
36.33	0.1743E-15
40.53	0.1818E-15
45.41	0.1886E-15
51.12	0.1946E-15
57.85	0.1998E-15
65.86	0.2042E-15
75.48	0.2076E-15
87.15	0.2099E-15
101.6	0.2112E-15
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_4p_4Po)
Type: Excitation
Delta(eV): 13.27
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C24   N    Excitation    13.27 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.6639E-28
1.371	0.7728E-27
1.420	0.1531E-25
1.476	0.1264E-24
1.537	0.8791E-24
1.606	0.5163E-23
1.685	0.2615E-22
1.774	0.1157E-21
1.877	0.4550E-21
1.997	0.1581E-20
2.137	0.4912E-20
2.301	0.1383E-19
2.492	0.3547E-19
2.715	0.8266E-19
2.971	0.1764E-18
3.261	0.3481E-18
3.584	0.6388E-18
3.938	0.1088E-17
4.320	0.1751E-17
4.730	0.2681E-17
5.163	0.3893E-17
5.616	0.5403E-17
6.098	0.7275E-17
6.603	0.9460E-17
7.137	0.1197E-16
7.705	0.1478E-16
8.311	0.1788E-16
8.960	0.2123E-16
9.662	0.2481E-16
10.43	0.2860E-16
11.26	0.3253E-16
12.17	0.3658E-16
13.17	0.4069E-16
14.29	0.4482E-16
15.52	0.4887E-16
16.89	0.5284E-16
18.42	0.5662E-16
20.13	0.6013E-16
22.06	0.6335E-16
24.24	0.6616E-16
26.69	0.6854E-16
29.50	0.7042E-16
32.68	0.7176E-16
36.33	0.7253E-16
40.53	0.7273E-16
45.41	0.7235E-16
51.12	0.7140E-16
57.85	0.6990E-16
65.86	0.6790E-16
75.48	0.6544E-16
87.15	0.6259E-16
101.6	0.5938E-16
---------------------------------------- 
Reaction: e+N(D0)->e+N2(2p2_3P_4p_2Do)
Type: Excitation
Delta(eV): 13.29
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C25   N    Excitation    13.29 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.3759E-28
1.371	0.4377E-27
1.420	0.7793E-26
1.476	0.6511E-25
1.537	0.4566E-24
1.606	0.2714E-23
1.685	0.1391E-22
1.774	0.6227E-22
1.877	0.2476E-21
1.997	0.8700E-21
2.137	0.2730E-20
2.301	0.7756E-20
2.492	0.2006E-19
2.715	0.4710E-19
2.971	0.1012E-18
3.261	0.2007E-18
3.584	0.3700E-18
3.938	0.6324E-18
4.320	0.1021E-17
4.730	0.1565E-17
5.163	0.2275E-17
5.616	0.3157E-17
6.098	0.4248E-17
6.603	0.5514E-17
7.137	0.6957E-17
7.705	0.8558E-17
8.311	0.1030E-16
8.960	0.1214E-16
9.662	0.1407E-16
10.43	0.1606E-16
11.26	0.1806E-16
12.17	0.2006E-16
13.17	0.2199E-16
14.29	0.2384E-16
15.52	0.2556E-16
16.89	0.2714E-16
18.42	0.2851E-16
20.13	0.2967E-16
22.06	0.3060E-16
24.24	0.3126E-16
26.69	0.3166E-16
29.50	0.3178E-16
32.68	0.3163E-16
36.33	0.3123E-16
40.53	0.3058E-16
45.41	0.2969E-16
51.12	0.2861E-16
57.85	0.2733E-16
65.86	0.2591E-16
75.48	0.2436E-16
87.15	0.2273E-16
101.6	0.2103E-16
---------------------------------------- 
Reaction: e+N(D0)->e+N(2p2_3P_4p_4So)
Type: Excitation
Delta(eV): 13.32
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C26   N    Excitation    13.32 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.1309E-27
1.371	0.1532E-26
1.420	0.2138E-25
1.476	0.1748E-24
1.537	0.1212E-23
1.606	0.7098E-23
1.685	0.3595E-22
1.774	0.1596E-21
1.877	0.6315E-21
1.997	0.2216E-20
2.137	0.6976E-20
2.301	0.1996E-19
2.492	0.5222E-19
2.715	0.1245E-18
2.971	0.2726E-18
3.261	0.5530E-18
3.584	0.1046E-17
3.938	0.1840E-17
4.320	0.3065E-17
4.730	0.4863E-17
5.163	0.7327E-17
5.616	0.1056E-16
6.098	0.1478E-16
6.603	0.1999E-16
7.137	0.2631E-16
7.705	0.3380E-16
8.311	0.4251E-16
8.960	0.5244E-16
9.662	0.6366E-16
10.43	0.7615E-16
11.26	0.8984E-16
12.17	0.1047E-15
13.17	0.1206E-15
14.29	0.1376E-15
15.52	0.1553E-15
16.89	0.1738E-15
18.42	0.1928E-15
20.13	0.2121E-15
22.06	0.2317E-15
24.24	0.2511E-15
26.69	0.2702E-15
29.50	0.2890E-15
32.68	0.3071E-15
36.33	0.3242E-15
40.53	0.3403E-15
45.41	0.3552E-15
51.12	0.3686E-15
57.85	0.3805E-15
65.86	0.3906E-15
75.48	0.3990E-15
87.15	0.4052E-15
101.6	0.4094E-15
---------------------------------------- 
Reaction: e+N(D0)->e+N(2p2_3P_4p_2Po)
Type: Excitation
Delta(eV): 13.35
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C27   N    Excitation    13.35 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.285	0.000
1.326	0.3829E-28
1.371	0.4482E-27
1.420	0.5966E-26
1.476	0.4842E-25
1.537	0.3304E-24
1.606	0.1910E-23
1.685	0.9531E-23
1.774	0.4159E-22
1.877	0.1614E-21
1.997	0.5543E-21
2.137	0.1702E-20
2.301	0.4739E-20
2.492	0.1202E-19
2.715	0.2771E-19
2.971	0.5849E-19
3.261	0.1140E-18
3.584	0.2067E-18
3.938	0.3475E-18
4.320	0.5517E-18
4.730	0.8322E-18
5.163	0.1190E-17
5.616	0.1624E-17
6.098	0.2148E-17
6.603	0.2741E-17
7.137	0.3399E-17
7.705	0.4108E-17
8.311	0.4856E-17
8.960	0.5625E-17
9.662	0.6402E-17
10.43	0.7176E-17
11.26	0.7926E-17
12.17	0.8640E-17
13.17	0.9301E-17
14.29	0.9900E-17
15.52	0.1042E-16
16.89	0.1086E-16
18.42	0.1120E-16
20.13	0.1144E-16
22.06	0.1159E-16
24.24	0.1162E-16
26.69	0.1156E-16
29.50	0.1139E-16
32.68	0.1114E-16
36.33	0.1080E-16
40.53	0.1039E-16
45.41	0.9921E-17
51.12	0.9396E-17
57.85	0.8826E-17
65.86	0.8227E-17
75.48	0.7607E-17
87.15	0.6980E-17
101.6	0.6347E-17
---------------------------------------- 
Reaction: e+N(D0)->e+N(+:ion)
Type: Ionization
Delta(eV): 14.54
Mass(AMU): (5.4858E-4:14.0)->(5.4858E-4:14.0)
Charge: (-1:0)->(-1:0)
#  C28   N    Ionization    14.54 eV  
#  Energy (eV)	Rate coefficient (m3/s)
---------------------------------------- 
<E>(eV)          Rate_Constant(cm^3/s)
1.371	0.000
1.420	0.9552E-26
1.476	0.1035E-24
1.537	0.1089E-23
1.606	0.8322E-23
1.685	0.5424E-22
1.774	0.3030E-21
1.877	0.1486E-20
1.997	0.6358E-20
2.137	0.2409E-19
2.301	0.8185E-19
2.492	0.2514E-18
2.715	0.6962E-18
2.971	0.1754E-17
3.261	0.4060E-17
3.584	0.8695E-17
3.938	0.1721E-16
4.320	0.3204E-16
4.730	0.5656E-16
5.163	0.9440E-16
5.616	0.1502E-15
6.098	0.2314E-15
6.603	0.3436E-15
7.137	0.4958E-15
7.705	0.6969E-15
8.311	0.9578E-15
8.960	0.1290E-14
9.662	0.1708E-14
10.43	0.2226E-14
11.26	0.2860E-14
12.17	0.3628E-14
13.17	0.4546E-14
14.29	0.5638E-14
15.52	0.6916E-14
16.89	0.8404E-14
18.42	0.1012E-13
20.13	0.1207E-13
22.06	0.1428E-13
24.24	0.1676E-13
26.69	0.1951E-13
29.50	0.2256E-13
32.68	0.2586E-13
36.33	0.2943E-13
40.53	0.3325E-13
45.41	0.3729E-13
51.12	0.4152E-13
57.85	0.4590E-13
65.86	0.5039E-13
75.48	0.5491E-13
87.15	0.5934E-13
101.6	0.6370E-13
